site,year,date_time,rain,fstrips,fcontrol,pad
hoe,2021,8/24/2021 10:40,0.001,,,
hoe,2021,8/24/2021 10:45,0.001,,,
hoe,2021,8/24/2021 10:50,0.001,,,
hoe,2021,8/26/2021 8:40,0.001,,,
hoe,2021,8/26/2021 8:55,0.001,,,
hoe,2021,8/27/2021 1:45,0.002,,,
hoe,2021,8/27/2021 1:50,0.002,,,
hoe,2021,8/27/2021 2:35,0.001,,,
hoe,2021,8/27/2021 2:40,0.002,,,
hoe,2021,8/27/2021 2:45,0.002,,,
hoe,2021,8/27/2021 2:50,0.002,,,
hoe,2021,8/27/2021 2:55,0.002,,,
hoe,2021,8/27/2021 3:00,0.001,,,
hoe,2021,8/27/2021 3:20,0.001,,,
hoe,2021,8/27/2021 3:30,0.001,,,
hoe,2021,8/27/2021 7:20,0.001,,,
hoe,2021,8/27/2021 7:25,0.003,,,
hoe,2021,8/27/2021 7:30,0.005,,,
hoe,2021,8/27/2021 7:35,0.002,,,
hoe,2021,8/27/2021 7:40,0.001,,,
hoe,2021,8/27/2021 7:45,0.001,,,
hoe,2021,8/28/2021 22:25,0.003,,,
hoe,2021,8/28/2021 22:30,0.002,,,
hoe,2021,8/28/2021 22:35,0.001,,,
hoe,2021,8/28/2021 22:40,0.005,,,
hoe,2021,8/28/2021 22:45,0.004,,,
hoe,2021,8/28/2021 22:50,0.004,,,
hoe,2021,8/28/2021 22:55,0.002,,,
hoe,2021,8/28/2021 23:00,0.001,,,
hoe,2021,8/28/2021 23:05,0.001,,,
hoe,2021,8/28/2021 23:10,0.004,,,
hoe,2021,8/28/2021 23:15,0.004,,,
hoe,2021,8/28/2021 23:20,0.001,,,
hoe,2021,8/28/2021 23:45,0.001,,,
hoe,2021,8/28/2021 23:50,0.001,,,
hoe,2021,8/29/2021 0:55,0.001,,,
hoe,2021,8/30/2021 20:05,0.001,,,
hoe,2021,9/2/2021 11:30,0.001,,,
hoe,2021,9/2/2021 11:50,0.001,,,
hoe,2021,9/2/2021 11:55,0.001,,,
hoe,2021,9/2/2021 12:15,0.001,,,
hoe,2021,9/2/2021 12:45,0.001,,,
hoe,2021,9/2/2021 13:45,0.001,,,
hoe,2021,9/2/2021 14:35,0.001,,,
hoe,2021,9/2/2021 14:40,0.001,,,
hoe,2021,9/2/2021 15:05,0.001,,,
hoe,2021,9/2/2021 15:30,0.001,,,
hoe,2021,9/2/2021 15:50,0.001,,,
hoe,2021,9/2/2021 15:55,0.001,,,
hoe,2021,9/2/2021 16:25,0.001,,,
hoe,2021,9/2/2021 16:30,0.001,,,
hoe,2021,9/2/2021 16:35,0.002,,,
hoe,2021,9/2/2021 16:40,0.001,,,
hoe,2021,9/2/2021 21:05,0.001,,,
hoe,2021,9/2/2021 21:10,0.001,,,
hoe,2021,9/2/2021 22:50,0.001,,,
hoe,2021,9/2/2021 22:55,0.001,,,
hoe,2021,9/2/2021 23:00,0.002,,,
hoe,2021,9/2/2021 23:40,0.001,,,
hoe,2021,9/2/2021 23:45,0.001,,,
hoe,2021,9/3/2021 1:25,0.002,,,
hoe,2021,9/3/2021 1:30,0.002,,,
hoe,2021,9/3/2021 1:35,0.001,,,
hoe,2021,9/3/2021 1:45,0.001,,,
hoe,2021,9/3/2021 1:50,0.001,,,
hoe,2021,9/5/2021 16:15,0.003,,,
hoe,2021,9/5/2021 16:20,0.002,,,
hoe,2021,9/5/2021 16:25,0.004,,,
hoe,2021,9/5/2021 16:30,0.001,,,
hoe,2021,9/5/2021 16:35,0.001,,,
hoe,2021,9/17/2021 4:30,0.001,,,
hoe,2021,9/20/2021 5:25,0.001,,,
hoe,2021,9/20/2021 5:30,0.002,,,
hoe,2021,9/20/2021 5:35,0.001,,,
hoe,2021,9/20/2021 5:40,0.002,,,
hoe,2021,9/20/2021 5:45,0.001,,,
hoe,2021,9/20/2021 5:50,0.001,,,
hoe,2021,9/20/2021 5:55,0.001,,,
hoe,2021,9/20/2021 6:05,0.001,,,
hoe,2021,9/20/2021 6:10,0.001,,,
hoe,2021,9/20/2021 6:15,0.001,,,
hoe,2021,9/20/2021 6:30,0.001,,,
hoe,2021,9/20/2021 6:35,0.001,,,
hoe,2021,9/20/2021 6:40,0.001,,,
hoe,2021,9/20/2021 6:45,0.001,,,
hoe,2021,9/20/2021 11:45,0.001,,,
hoe,2021,9/20/2021 11:50,0.001,,,
hoe,2021,9/30/2021 8:00,0.003,,,
hoe,2021,9/30/2021 8:05,0.003,,,
hoe,2021,9/30/2021 8:10,0.002,,,
hoe,2021,9/30/2021 11:25,0.001,,,
hoe,2021,9/30/2021 11:30,0.001,,,
hoe,2021,9/30/2021 11:35,0.001,,,
hoe,2021,9/30/2021 11:40,0.001,,,
hoe,2021,9/30/2021 11:45,0.001,,,
hoe,2021,9/30/2021 11:50,0.001,,,
hoe,2021,9/30/2021 11:55,0.001,,,
hoe,2021,9/30/2021 12:00,0.001,,,
hoe,2021,9/30/2021 12:05,0.001,,,
hoe,2021,9/30/2021 12:10,0.001,,,
hoe,2021,9/30/2021 12:15,0.001,,,
hoe,2021,9/30/2021 19:55,0.002,,,
hoe,2021,9/30/2021 20:00,0.001,,,
hoe,2021,9/30/2021 20:05,0.001,,,
hoe,2021,9/30/2021 20:15,0.001,,,
hoe,2021,9/30/2021 21:15,0.001,,,
hoe,2021,9/30/2021 21:20,0.002,,,
hoe,2021,9/30/2021 21:25,0.002,,,
hoe,2021,9/30/2021 21:35,0.001,,,
hoe,2021,9/30/2021 21:40,0.001,,,
hoe,2021,9/30/2021 22:35,0.003,,,
hoe,2021,9/30/2021 22:40,0.003,,,
hoe,2021,9/30/2021 22:45,0.004,,,
hoe,2021,9/30/2021 22:50,0.003,,,
hoe,2021,9/30/2021 22:55,0.001,,,
hoe,2021,9/30/2021 23:00,0.002,,,
hoe,2021,9/30/2021 23:05,0.003,,,
hoe,2021,9/30/2021 23:10,0.001,,6011,
hoe,2021,9/30/2021 23:15,0.002,,6011,
hoe,2021,9/30/2021 23:20,0.002,,6011,
hoe,2021,9/30/2021 23:25,0.003,,6011,
hoe,2021,9/30/2021 23:30,0.001,,6011,
hoe,2021,9/30/2021 23:35,0.001,,6011,
hoe,2021,9/30/2021 23:50,0.001,,6011,
hoe,2021,9/30/2021 23:55,0.001,,6011,
hoe,2021,10/1/2021 0:00,0.001,,6011,
hoe,2021,10/1/2021 0:25,0.001,,6011,
hoe,2021,10/1/2021 0:30,0.001,,6011,
hoe,2021,10/1/2021 1:05,0.002,,6011,
hoe,2021,10/1/2021 1:10,0.002,,6011,
hoe,2021,10/1/2021 1:20,0.001,,6011,
hoe,2021,10/1/2021 1:25,0.001,,6011,
hoe,2021,10/1/2021 1:45,0.001,,6011,
hoe,2021,10/1/2021 1:50,0.001,,6011,
hoe,2021,10/1/2021 2:05,0.001,,6011,
hoe,2021,10/1/2021 2:10,0.001,,6011,
hoe,2021,10/1/2021 2:15,0.001,,6011,
hoe,2021,10/1/2021 2:20,0.001,,6011,
hoe,2021,10/1/2021 2:30,0.001,,6011,
hoe,2021,10/1/2021 4:35,0,,6011,
