"watershed","date_time","rain","treatment","site","year","cumulative_rain","watershed_year"
"rhodesctl",2017-07-12 17:20:00,0.001,"control","rhodes",2017,9.1338632,"rhodesctl_2017"
"rhodesctl",2017-07-12 17:25:00,0.006,"control","rhodes",2017,9.3700838,"rhodesctl_2017"
"rhodesctl",2017-07-12 17:30:00,0.003,"control","rhodes",2017,9.4881941,"rhodesctl_2017"
"rhodesctl",2017-07-12 17:35:00,0.001,"control","rhodes",2017,9.5275642,"rhodesctl_2017"
"rhodesctl",2017-07-12 17:40:00,0.001,"control","rhodes",2017,9.5669343,"rhodesctl_2017"
"rhodesctl",2017-07-20 22:15:00,0.001,"control","rhodes",2017,9.6063044,"rhodesctl_2017"
"rhodesctl",2017-07-20 22:20:00,0.001,"control","rhodes",2017,9.6456745,"rhodesctl_2017"
"rhodesctl",2017-07-20 22:25:00,0.001,"control","rhodes",2017,9.6850446,"rhodesctl_2017"
"rhodesctl",2017-07-20 22:30:00,0.002,"control","rhodes",2017,9.7637848,"rhodesctl_2017"
"rhodesctl",2017-07-20 22:35:00,0.004,"control","rhodes",2017,9.9212652,"rhodesctl_2017"
"rhodesctl",2017-07-20 22:40:00,0.005,"control","rhodes",2017,10.1181157,"rhodesctl_2017"
"rhodesctl",2017-07-20 22:45:00,0.002,"control","rhodes",2017,10.1968559,"rhodesctl_2017"
"rhodesctl",2017-07-20 22:50:00,0.001,"control","rhodes",2017,10.236226,"rhodesctl_2017"
"rhodesctl",2017-07-20 22:55:00,0.001,"control","rhodes",2017,10.2755961,"rhodesctl_2017"
"rhodesctl",2017-07-20 23:00:00,0.001,"control","rhodes",2017,10.3149662,"rhodesctl_2017"
"rhodesctl",2017-07-20 23:05:00,0.001,"control","rhodes",2017,10.3543363,"rhodesctl_2017"
"rhodesctl",2017-07-22 05:00:00,0.002,"control","rhodes",2017,10.4330765,"rhodesctl_2017"
"rhodesctl",2017-07-22 05:05:00,0.004,"control","rhodes",2017,10.5905569,"rhodesctl_2017"
"rhodesctl",2017-07-22 05:10:00,0.001,"control","rhodes",2017,10.629927,"rhodesctl_2017"
"rhodesctl",2017-08-01 22:40:00,0.001,"control","rhodes",2017,10.6692971,"rhodesctl_2017"
"rhodesctl",2017-08-03 08:05:00,0.001,"control","rhodes",2017,10.7086672,"rhodesctl_2017"
"rhodesctl",2017-08-03 08:10:00,0.001,"control","rhodes",2017,10.7480373,"rhodesctl_2017"
"rhodesctl",2017-08-03 08:20:00,0.001,"control","rhodes",2017,10.7874074,"rhodesctl_2017"
"rhodesctl",2017-08-03 08:25:00,0.001,"control","rhodes",2017,10.8267775,"rhodesctl_2017"
"rhodesctl",2017-08-14 06:05:00,0.001,"control","rhodes",2017,10.8661476,"rhodesctl_2017"
"rhodesctl",2017-08-14 06:10:00,0.002,"control","rhodes",2017,10.9448878,"rhodesctl_2017"
"rhodesctl",2017-08-14 06:15:00,0.001,"control","rhodes",2017,10.9842579,"rhodesctl_2017"
"rhodesctl",2017-08-14 06:20:00,0.001,"control","rhodes",2017,11.023628,"rhodesctl_2017"
"rhodesctl",2017-08-14 06:35:00,0.002,"control","rhodes",2017,11.1023682,"rhodesctl_2017"
"rhodesctl",2017-08-14 06:40:00,0.002,"control","rhodes",2017,11.1811084,"rhodesctl_2017"
"rhodesctl",2017-08-14 07:00:00,0.002,"control","rhodes",2017,11.2598486,"rhodesctl_2017"
"rhodesctl",2017-08-14 07:05:00,0.003,"control","rhodes",2017,11.3779589,"rhodesctl_2017"
"rhodesctl",2017-08-14 07:15:00,0.001,"control","rhodes",2017,11.417329,"rhodesctl_2017"
"rhodesctl",2017-08-14 07:20:00,0.003,"control","rhodes",2017,11.5354393,"rhodesctl_2017"
"rhodesctl",2017-08-14 07:35:00,0.001,"control","rhodes",2017,11.5748094,"rhodesctl_2017"
"rhodesctl",2017-08-14 08:25:00,0.001,"control","rhodes",2017,11.6141795,"rhodesctl_2017"
"rhodesctl",2017-08-14 08:30:00,0.001,"control","rhodes",2017,11.6535496,"rhodesctl_2017"
"rhodesctl",2017-08-16 12:25:00,0.001,"control","rhodes",2017,11.6929197,"rhodesctl_2017"
"rhodesctl",2017-08-16 12:30:00,0.002,"control","rhodes",2017,11.7716599,"rhodesctl_2017"
"rhodesctl",2017-08-16 12:35:00,0.001,"control","rhodes",2017,11.81103,"rhodesctl_2017"
"rhodesctl",2017-08-19 00:15:00,0.001,"control","rhodes",2017,11.8504001,"rhodesctl_2017"
"rhodesctl",2017-08-19 01:40:00,0.001,"control","rhodes",2017,11.8897702,"rhodesctl_2017"
"rhodesctl",2017-08-19 01:45:00,0.001,"control","rhodes",2017,11.9291403,"rhodesctl_2017"
"rhodesctl",2017-08-20 06:30:00,0.001,"control","rhodes",2017,11.9685104,"rhodesctl_2017"
"rhodesctl",2017-08-21 03:15:00,0.001,"control","rhodes",2017,12.0078805,"rhodesctl_2017"
"rhodesctl",2017-08-21 03:35:00,0.001,"control","rhodes",2017,12.0472506,"rhodesctl_2017"
"rhodesctl",2017-08-21 04:45:00,0.001,"control","rhodes",2017,12.0866207,"rhodesctl_2017"
"rhodesctl",2017-08-21 05:00:00,0.001,"control","rhodes",2017,12.1259908,"rhodesctl_2017"
"rhodesctl",2017-08-21 05:05:00,0.001,"control","rhodes",2017,12.1653609,"rhodesctl_2017"
"rhodesctl",2017-08-21 05:10:00,0.001,"control","rhodes",2017,12.204731,"rhodesctl_2017"
"rhodesctl",2017-08-21 05:30:00,0.001,"control","rhodes",2017,12.2441011,"rhodesctl_2017"
"rhodesctl",2017-08-21 05:35:00,0.001,"control","rhodes",2017,12.2834712,"rhodesctl_2017"
"rhodesctl",2017-08-21 05:40:00,0.001,"control","rhodes",2017,12.3228413,"rhodesctl_2017"
"rhodesctl",2017-08-21 05:50:00,0.001,"control","rhodes",2017,12.3622114,"rhodesctl_2017"
"rhodesctl",2017-08-21 13:40:00,0.002,"control","rhodes",2017,12.4409516,"rhodesctl_2017"
"rhodesctl",2017-08-21 13:45:00,0.003,"control","rhodes",2017,12.5590619,"rhodesctl_2017"
"rhodesctl",2017-08-21 17:15:00,0.001,"control","rhodes",2017,12.598432,"rhodesctl_2017"
"rhodesctl",2017-08-21 17:30:00,0.001,"control","rhodes",2017,12.6378021,"rhodesctl_2017"
"rhodesctl",2017-08-21 18:20:00,0.002,"control","rhodes",2017,12.7165423,"rhodesctl_2017"
"rhodesctl",2017-08-21 18:25:00,0.002,"control","rhodes",2017,12.7952825,"rhodesctl_2017"
"rhodesctl",2017-08-21 18:30:00,0.002,"control","rhodes",2017,12.8740227,"rhodesctl_2017"
"rhodesctl",2017-08-21 18:35:00,0.001,"control","rhodes",2017,12.9133928,"rhodesctl_2017"
"rhodesctl",2017-09-17 01:00:00,0.001,"control","rhodes",2017,12.9527629,"rhodesctl_2017"
"rhodesctl",2017-09-17 01:05:00,0.001,"control","rhodes",2017,12.992133,"rhodesctl_2017"
"rhodesctl",2017-09-17 01:10:00,0.002,"control","rhodes",2017,13.0708732,"rhodesctl_2017"
"rhodesctl",2017-09-17 01:15:00,0.001,"control","rhodes",2017,13.1102433,"rhodesctl_2017"
"rhodesctl",2017-09-17 01:20:00,0.001,"control","rhodes",2017,13.1496134,"rhodesctl_2017"
"rhodesctl",2017-09-17 01:25:00,0.002,"control","rhodes",2017,13.2283536,"rhodesctl_2017"
"rhodesctl",2017-09-17 01:30:00,0.001,"control","rhodes",2017,13.2677237,"rhodesctl_2017"
"rhodesctl",2017-09-17 01:35:00,0.001,"control","rhodes",2017,13.3070938,"rhodesctl_2017"
"rhodesctl",2017-09-17 01:40:00,0.001,"control","rhodes",2017,13.3464639,"rhodesctl_2017"
"rhodesctl",2017-09-17 02:05:00,0.002,"control","rhodes",2017,13.4252041,"rhodesctl_2017"
"rhodesctl",2017-09-17 02:10:00,0.002,"control","rhodes",2017,13.5039443,"rhodesctl_2017"
"rhodesctl",2017-09-17 02:15:00,0.001,"control","rhodes",2017,13.5433144,"rhodesctl_2017"
"rhodesctl",2017-09-17 02:40:00,0.001,"control","rhodes",2017,13.5826845,"rhodesctl_2017"
"rhodesctl",2017-09-17 02:45:00,0.001,"control","rhodes",2017,13.6220546,"rhodesctl_2017"
"rhodesctl",2017-09-17 02:55:00,0.001,"control","rhodes",2017,13.6614247,"rhodesctl_2017"
"rhodesctl",2017-09-18 12:30:00,0.001,"control","rhodes",2017,13.7007948,"rhodesctl_2017"
"rhodesctl",2017-09-25 19:05:00,0.001,"control","rhodes",2017,13.7401649,"rhodesctl_2017"
"rhodesctl",2017-09-25 19:10:00,0.001,"control","rhodes",2017,13.779535,"rhodesctl_2017"
"rhodesctl",2017-09-25 19:20:00,0.001,"control","rhodes",2017,13.8189051,"rhodesctl_2017"
"rhodesctl",2017-09-25 20:15:00,0.004,"control","rhodes",2017,13.9763855,"rhodesctl_2017"
"rhodesctl",2017-09-25 20:20:00,0.001,"control","rhodes",2017,14.0157556,"rhodesctl_2017"
"rhodesctl",2017-09-25 21:00:00,0.001,"control","rhodes",2017,14.0551257,"rhodesctl_2017"
"rhodesctl",2017-09-25 21:10:00,0.001,"control","rhodes",2017,14.0944958,"rhodesctl_2017"
"rhodesctl",2017-09-26 01:40:00,0.002,"control","rhodes",2017,14.173236,"rhodesctl_2017"
"rhodesctl",2017-09-26 01:45:00,0.001,"control","rhodes",2017,14.2126061,"rhodesctl_2017"
"rhodesctl",2017-10-03 20:30:00,0.001,"control","rhodes",2017,14.2519762,"rhodesctl_2017"
"rhodesctl",2017-10-03 21:25:00,0.003,"control","rhodes",2017,14.3700865,"rhodesctl_2017"
"rhodesctl",2017-10-03 21:30:00,0.002,"control","rhodes",2017,14.4488267,"rhodesctl_2017"
"rhodesctl",2017-10-04 03:35:00,0.001,"control","rhodes",2017,14.4881968,"rhodesctl_2017"
"rhodesctl",2017-10-06 02:30:00,0.001,"control","rhodes",2017,14.5275669,"rhodesctl_2017"
"rhodesctl",2017-10-06 02:55:00,0.001,"control","rhodes",2017,14.566937,"rhodesctl_2017"
"rhodesctl",2017-10-06 03:00:00,0.001,"control","rhodes",2017,14.6063071,"rhodesctl_2017"
"rhodesctl",2017-10-06 04:15:00,0.005,"control","rhodes",2017,14.8031576,"rhodesctl_2017"
"rhodesctl",2017-10-06 04:20:00,0.003,"control","rhodes",2017,14.9212679,"rhodesctl_2017"
"rhodesctl",2017-10-06 04:25:00,0.001,"control","rhodes",2017,14.960638,"rhodesctl_2017"
"rhodesctl",2017-10-06 04:30:00,0.001,"control","rhodes",2017,15.0000081,"rhodesctl_2017"
"rhodesctl",2017-10-06 04:35:00,0.002,"control","rhodes",2017,15.0787483,"rhodesctl_2017"
"rhodesctl",2017-10-06 06:35:00,0.003,"control","rhodes",2017,15.1968586,"rhodesctl_2017"
"rhodesctl",2017-10-06 16:55:00,0.001,"control","rhodes",2017,15.2362287,"rhodesctl_2017"
"rhodesctl",2017-10-06 17:05:00,0.001,"control","rhodes",2017,15.2755988,"rhodesctl_2017"
"rhodesctl",2017-10-06 17:10:00,0.001,"control","rhodes",2017,15.3149689,"rhodesctl_2017"
"rhodesctl",2017-10-06 17:35:00,0.001,"control","rhodes",2017,15.354339,"rhodesctl_2017"
"rhodesctl",2017-10-06 17:40:00,0.001,"control","rhodes",2017,15.3937091,"rhodesctl_2017"
"rhodesctl",2017-10-06 17:45:00,0.001,"control","rhodes",2017,15.4330792,"rhodesctl_2017"
"rhodesctl",2017-10-06 17:50:00,0.001,"control","rhodes",2017,15.4724493,"rhodesctl_2017"
"rhodesctl",2017-10-06 17:55:00,0.001,"control","rhodes",2017,15.5118194,"rhodesctl_2017"
"rhodesctl",2017-10-06 18:00:00,0.001,"control","rhodes",2017,15.5511895,"rhodesctl_2017"
"rhodesctl",2017-10-06 18:05:00,0.001,"control","rhodes",2017,15.5905596,"rhodesctl_2017"
"rhodesctl",2017-10-06 18:10:00,0.001,"control","rhodes",2017,15.6299297,"rhodesctl_2017"
"rhodesctl",2017-10-06 18:15:00,0.001,"control","rhodes",2017,15.6692998,"rhodesctl_2017"
"rhodesctl",2017-10-06 18:20:00,0.003,"control","rhodes",2017,15.7874101,"rhodesctl_2017"
"rhodesctl",2017-10-06 18:25:00,0.002,"control","rhodes",2017,15.8661503,"rhodesctl_2017"
"rhodesctl",2017-10-06 18:30:00,0.001,"control","rhodes",2017,15.9055204,"rhodesctl_2017"
"rhodesctl",2017-10-06 18:35:00,0.001,"control","rhodes",2017,15.9448905,"rhodesctl_2017"
"rhodesctl",2017-10-06 18:45:00,0.001,"control","rhodes",2017,15.9842606,"rhodesctl_2017"
"rhodesctl",2017-10-06 18:50:00,0.001,"control","rhodes",2017,16.0236307,"rhodesctl_2017"
"rhodesctl",2017-10-06 19:20:00,0.001,"control","rhodes",2017,16.0630008,"rhodesctl_2017"
"rhodesctl",2017-10-06 21:20:00,0.001,"control","rhodes",2017,16.1023709,"rhodesctl_2017"
"rhodesctl",2017-10-06 21:25:00,0.001,"control","rhodes",2017,16.141741,"rhodesctl_2017"
"rhodesctl",2017-10-06 21:30:00,0.001,"control","rhodes",2017,16.1811111,"rhodesctl_2017"
"rhodesctl",2017-10-06 21:35:00,0.002,"control","rhodes",2017,16.2598513,"rhodesctl_2017"
"rhodesctl",2017-10-06 21:40:00,0.002,"control","rhodes",2017,16.3385915,"rhodesctl_2017"
"rhodesctl",2017-10-07 01:25:00,0.001,"control","rhodes",2017,16.3779616,"rhodesctl_2017"
"rhodesctl",2017-10-07 01:30:00,0.001,"control","rhodes",2017,16.4173317,"rhodesctl_2017"
"rhodesctl",2017-10-07 01:35:00,0.001,"control","rhodes",2017,16.4567018,"rhodesctl_2017"
"rhodesctl",2017-10-07 01:40:00,0.001,"control","rhodes",2017,16.4960719,"rhodesctl_2017"
"rhodesctl",2017-10-07 01:50:00,0.001,"control","rhodes",2017,16.535442,"rhodesctl_2017"
"rhodesctl",2017-10-10 08:00:00,0.001,"control","rhodes",2017,16.5748121,"rhodesctl_2017"
"rhodesctl",2017-10-10 08:05:00,0.001,"control","rhodes",2017,16.6141822,"rhodesctl_2017"
"rhodesctl",2017-10-10 10:40:00,0.001,"control","rhodes",2017,16.6535523,"rhodesctl_2017"
"rhodesctl",2017-10-10 10:45:00,0.001,"control","rhodes",2017,16.6929224,"rhodesctl_2017"
"rhodesctl",2017-10-10 11:15:00,0.001,"control","rhodes",2017,16.7322925,"rhodesctl_2017"
"rhodesctl",2017-10-10 11:20:00,0.001,"control","rhodes",2017,16.7716626,"rhodesctl_2017"
"rhodesctl",2017-10-10 11:40:00,0.001,"control","rhodes",2017,16.8110327,"rhodesctl_2017"
"rhodesctl",2017-10-10 11:45:00,0.001,"control","rhodes",2017,16.8504028,"rhodesctl_2017"
"rhodesctl",2017-10-10 11:50:00,0.001,"control","rhodes",2017,16.8897729,"rhodesctl_2017"
"rhodesctl",2017-10-10 11:55:00,0.001,"control","rhodes",2017,16.929143,"rhodesctl_2017"
"rhodesctl",2017-10-10 12:00:00,0.001,"control","rhodes",2017,16.9685131,"rhodesctl_2017"
"rhodesctl",2017-10-10 12:10:00,0.001,"control","rhodes",2017,17.0078832,"rhodesctl_2017"
"rhodesctl",2017-10-10 12:15:00,0.001,"control","rhodes",2017,17.0472533,"rhodesctl_2017"
"rhodesctl",2017-10-10 12:20:00,0.001,"control","rhodes",2017,17.0866234,"rhodesctl_2017"
"rhodesctl",2017-10-10 12:25:00,0.001,"control","rhodes",2017,17.1259935,"rhodesctl_2017"
"rhodesctl",2017-10-10 12:30:00,0.001,"control","rhodes",2017,17.1653636,"rhodesctl_2017"
"rhodesctl",2017-10-10 12:35:00,0.001,"control","rhodes",2017,17.2047337,"rhodesctl_2017"
"rhodesctl",2017-10-10 12:40:00,0.001,"control","rhodes",2017,17.2441038,"rhodesctl_2017"
"rhodesctl",2017-10-10 12:45:00,0.001,"control","rhodes",2017,17.2834739,"rhodesctl_2017"
"rhodesctl",2017-10-14 09:55:00,0.001,"control","rhodes",2017,17.322844,"rhodesctl_2017"
"rhodesctl",2017-10-14 10:00:00,0.001,"control","rhodes",2017,17.3622141,"rhodesctl_2017"
"rhodesctl",2017-10-14 10:10:00,0.001,"control","rhodes",2017,17.4015842,"rhodesctl_2017"
"rhodesctl",2017-10-14 10:15:00,0.001,"control","rhodes",2017,17.4409543,"rhodesctl_2017"
"rhodesctl",2017-10-14 10:20:00,0.001,"control","rhodes",2017,17.4803244,"rhodesctl_2017"
"rhodesctl",2017-10-14 10:35:00,0.001,"control","rhodes",2017,17.5196945,"rhodesctl_2017"
"rhodesctl",2017-10-14 10:40:00,0.001,"control","rhodes",2017,17.5590646,"rhodesctl_2017"
"rhodesctl",2017-10-14 10:50:00,0.001,"control","rhodes",2017,17.5984347,"rhodesctl_2017"
"rhodesctl",2017-10-14 11:00:00,0.001,"control","rhodes",2017,17.6378048,"rhodesctl_2017"
"rhodesctl",2017-10-14 11:05:00,0.001,"control","rhodes",2017,17.6771749,"rhodesctl_2017"
"rhodesctl",2017-10-14 13:00:00,0.001,"control","rhodes",2017,17.716545,"rhodesctl_2017"
"rhodesctl",2017-10-14 14:50:00,0.001,"control","rhodes",2017,17.7559151,"rhodesctl_2017"
"rhodesctl",2017-10-14 14:55:00,0.001,"control","rhodes",2017,17.7952852,"rhodesctl_2017"
"rhodesctl",2017-10-14 15:00:00,0.001,"control","rhodes",2017,17.8346553,"rhodesctl_2017"
"rhodesctl",2017-10-14 15:05:00,0.001,"control","rhodes",2017,17.8740254,"rhodesctl_2017"
"rhodesctl",2017-10-14 15:15:00,0.001,"control","rhodes",2017,17.9133955,"rhodesctl_2017"
"rhodesctl",2017-10-14 15:20:00,0.001,"control","rhodes",2017,17.9527656,"rhodesctl_2017"
"rhodesctl",2017-10-14 19:05:00,0.001,"control","rhodes",2017,17.9921357,"rhodesctl_2017"
"rhodesctl",2017-10-14 19:10:00,0.001,"control","rhodes",2017,18.0315058,"rhodesctl_2017"
"rhodesctl",2017-10-21 18:25:00,0.001,"control","rhodes",2017,18.0708759,"rhodesctl_2017"
"rhodesctl",2017-10-21 18:30:00,0.001,"control","rhodes",2017,18.110246,"rhodesctl_2017"
"rhodesctl",2017-10-21 18:45:00,0.002,"control","rhodes",2017,18.1889862,"rhodesctl_2017"
"rhodesctl",2017-10-21 19:00:00,0.001,"control","rhodes",2017,18.2283563,"rhodesctl_2017"
"rhodesctl",2017-10-21 19:05:00,0.001,"control","rhodes",2017,18.2677264,"rhodesctl_2017"
"rhodesctl",2017-10-21 19:10:00,0.001,"control","rhodes",2017,18.3070965,"rhodesctl_2017"
"rhodesctl",2017-10-21 19:55:00,0.001,"control","rhodes",2017,18.3464666,"rhodesctl_2017"
"rhodesctl",2017-10-21 20:05:00,0.001,"control","rhodes",2017,18.3858367,"rhodesctl_2017"
"rhodesctl",2017-10-21 20:10:00,0.003,"control","rhodes",2017,18.503947,"rhodesctl_2017"
"rhodesctl",2017-10-21 20:15:00,0.001,"control","rhodes",2017,18.5433171,"rhodesctl_2017"
"rhodesctl",2017-10-21 20:20:00,0.001,"control","rhodes",2017,18.5826872,"rhodesctl_2017"
"rhodesctl",2017-10-21 20:25:00,0.001,"control","rhodes",2017,18.6220573,"rhodesctl_2017"
"rhodesctl",2017-10-21 20:30:00,0.001,"control","rhodes",2017,18.6614274,"rhodesctl_2017"
"rhodesctl",2017-10-21 21:05:00,0.001,"control","rhodes",2017,18.7007975,"rhodesctl_2017"
"rhodesctl",2017-10-21 22:45:00,0.001,"control","rhodes",2017,18.7401676,"rhodesctl_2017"
"rhodesctl",2017-10-21 23:05:00,0.001,"control","rhodes",2017,18.7795377,"rhodesctl_2017"
"rhodesctl",2017-11-02 19:55:00,0.003,"control","rhodes",2017,18.897648,"rhodesctl_2017"
"rhodesctl",2017-11-03 20:50:00,0.001,"control","rhodes",2017,18.9370181,"rhodesctl_2017"
"rhodesctl",2017-11-03 20:55:00,0.003,"control","rhodes",2017,19.0551284,"rhodesctl_2017"
"rhodesctl",2017-11-03 21:20:00,0.001,"control","rhodes",2017,19.0944985,"rhodesctl_2017"
"rhodesctl",2017-11-03 22:15:00,0.001,"control","rhodes",2017,19.1338686,"rhodesctl_2017"
"rhodesctl",2018-05-01 07:45:00,0.001,"control","rhodes",2018,0.0393701,"rhodesctl_2018"
"rhodesctl",2018-05-01 12:55:00,0.001,"control","rhodes",2018,0.0787402,"rhodesctl_2018"
"rhodesctl",2018-05-01 19:30:00,0.004,"control","rhodes",2018,0.2362206,"rhodesctl_2018"
"rhodesctl",2018-05-01 19:35:00,0.002,"control","rhodes",2018,0.3149608,"rhodesctl_2018"
"rhodesctl",2018-05-01 19:40:00,0.001,"control","rhodes",2018,0.3543309,"rhodesctl_2018"
"rhodesctl",2018-05-01 22:15:00,0.001,"control","rhodes",2018,0.393701,"rhodesctl_2018"
"rhodesctl",2018-05-01 22:20:00,0.002,"control","rhodes",2018,0.4724412,"rhodesctl_2018"
"rhodesctl",2018-05-01 22:40:00,0.002,"control","rhodes",2018,0.5511814,"rhodesctl_2018"
"rhodesctl",2018-05-01 22:45:00,0.002,"control","rhodes",2018,0.6299216,"rhodesctl_2018"
"rhodesctl",2018-05-01 22:50:00,0.004,"control","rhodes",2018,0.787402,"rhodesctl_2018"
"rhodesctl",2018-05-01 22:55:00,0.002,"control","rhodes",2018,0.8661422,"rhodesctl_2018"
"rhodesctl",2018-05-01 23:00:00,0.002,"control","rhodes",2018,0.9448824,"rhodesctl_2018"
"rhodesctl",2018-05-01 23:05:00,0.001,"control","rhodes",2018,0.9842525,"rhodesctl_2018"
"rhodesctl",2018-05-02 19:45:00,0.001,"control","rhodes",2018,1.0236226,"rhodesctl_2018"
"rhodesctl",2018-05-02 20:55:00,0.001,"control","rhodes",2018,1.0629927,"rhodesctl_2018"
"rhodesctl",2018-05-02 21:40:00,0.001,"control","rhodes",2018,1.1023628,"rhodesctl_2018"
"rhodesctl",2018-05-02 21:50:00,0.001,"control","rhodes",2018,1.1417329,"rhodesctl_2018"
"rhodesctl",2018-05-02 22:10:00,0.001,"control","rhodes",2018,1.181103,"rhodesctl_2018"
"rhodesctl",2018-05-03 13:10:00,0.001,"control","rhodes",2018,1.2204731,"rhodesctl_2018"
"rhodesctl",2018-05-03 13:15:00,0.001,"control","rhodes",2018,1.2598432,"rhodesctl_2018"
"rhodesctl",2018-05-03 17:45:00,0.002,"control","rhodes",2018,1.3385834,"rhodesctl_2018"
"rhodesctl",2018-05-03 18:10:00,0.001,"control","rhodes",2018,1.3779535,"rhodesctl_2018"
"rhodesctl",2018-05-03 18:25:00,0.001,"control","rhodes",2018,1.4173236,"rhodesctl_2018"
"rhodesctl",2018-05-03 19:55:00,0.003,"control","rhodes",2018,1.5354339,"rhodesctl_2018"
"rhodesctl",2018-05-03 20:00:00,0.003,"control","rhodes",2018,1.6535442,"rhodesctl_2018"
"rhodesctl",2018-05-03 20:15:00,0.001,"control","rhodes",2018,1.6929143,"rhodesctl_2018"
"rhodesctl",2018-05-12 02:20:00,0.001,"control","rhodes",2018,1.7322844,"rhodesctl_2018"
"rhodesctl",2018-05-12 02:25:00,0.001,"control","rhodes",2018,1.7716545,"rhodesctl_2018"
"rhodesctl",2018-05-12 02:30:00,0.002,"control","rhodes",2018,1.8503947,"rhodesctl_2018"
"rhodesctl",2018-05-12 02:35:00,0.001,"control","rhodes",2018,1.8897648,"rhodesctl_2018"
"rhodesctl",2018-05-12 03:15:00,0.001,"control","rhodes",2018,1.9291349,"rhodesctl_2018"
"rhodesctl",2018-05-12 03:20:00,0.001,"control","rhodes",2018,1.968505,"rhodesctl_2018"
"rhodesctl",2018-05-12 03:30:00,0.001,"control","rhodes",2018,2.0078751,"rhodesctl_2018"
"rhodesctl",2018-05-12 03:35:00,0.002,"control","rhodes",2018,2.0866153,"rhodesctl_2018"
"rhodesctl",2018-05-12 03:40:00,0.005,"control","rhodes",2018,2.2834658,"rhodesctl_2018"
"rhodesctl",2018-05-12 03:45:00,0.001,"control","rhodes",2018,2.3228359,"rhodesctl_2018"
"rhodesctl",2018-05-19 14:05:00,0.002,"control","rhodes",2018,2.4015761,"rhodesctl_2018"
"rhodesctl",2018-05-19 14:10:00,0.002,"control","rhodes",2018,2.4803163,"rhodesctl_2018"
"rhodesctl",2018-05-19 14:15:00,0.001,"control","rhodes",2018,2.5196864,"rhodesctl_2018"
"rhodesctl",2018-05-19 15:30:00,0.001,"control","rhodes",2018,2.5590565,"rhodesctl_2018"
"rhodesctl",2018-05-19 15:40:00,0.001,"control","rhodes",2018,2.5984266,"rhodesctl_2018"
"rhodesctl",2018-05-19 15:45:00,0.001,"control","rhodes",2018,2.6377967,"rhodesctl_2018"
"rhodesctl",2018-05-29 18:00:00,0.001,"control","rhodes",2018,2.6771668,"rhodesctl_2018"
"rhodesctl",2018-06-02 06:30:00,0.001,"control","rhodes",2018,2.7165369,"rhodesctl_2018"
"rhodesctl",2018-06-02 06:35:00,0.001,"control","rhodes",2018,2.755907,"rhodesctl_2018"
"rhodesctl",2018-06-02 06:40:00,0.001,"control","rhodes",2018,2.7952771,"rhodesctl_2018"
"rhodesctl",2018-06-02 06:45:00,0.001,"control","rhodes",2018,2.8346472,"rhodesctl_2018"
"rhodesctl",2018-06-02 06:50:00,0.001,"control","rhodes",2018,2.8740173,"rhodesctl_2018"
"rhodesctl",2018-06-02 06:55:00,0.001,"control","rhodes",2018,2.9133874,"rhodesctl_2018"
"rhodesctl",2018-06-02 07:00:00,0.001,"control","rhodes",2018,2.9527575,"rhodesctl_2018"
"rhodesctl",2018-06-02 07:05:00,0.001,"control","rhodes",2018,2.9921276,"rhodesctl_2018"
"rhodesctl",2018-06-02 07:10:00,0.001,"control","rhodes",2018,3.0314977,"rhodesctl_2018"
"rhodesctl",2018-06-02 07:20:00,0.001,"control","rhodes",2018,3.0708678,"rhodesctl_2018"
"rhodesctl",2018-06-02 07:25:00,0.001,"control","rhodes",2018,3.1102379,"rhodesctl_2018"
"rhodesctl",2018-06-02 07:35:00,0.001,"control","rhodes",2018,3.149608,"rhodesctl_2018"
"rhodesctl",2018-06-02 07:40:00,0.001,"control","rhodes",2018,3.1889781,"rhodesctl_2018"
"rhodesctl",2018-06-02 07:45:00,0.001,"control","rhodes",2018,3.2283482,"rhodesctl_2018"
"rhodesctl",2018-06-06 17:50:00,0.001,"control","rhodes",2018,3.2677183,"rhodesctl_2018"
"rhodesctl",2018-06-06 18:10:00,0.001,"control","rhodes",2018,3.3070884,"rhodesctl_2018"
"rhodesctl",2018-06-06 18:35:00,0.001,"control","rhodes",2018,3.3464585,"rhodesctl_2018"
"rhodesctl",2018-06-06 18:40:00,0.002,"control","rhodes",2018,3.4251987,"rhodesctl_2018"
"rhodesctl",2018-06-06 18:45:00,0.001,"control","rhodes",2018,3.4645688,"rhodesctl_2018"
"rhodesctl",2018-06-14 04:20:00,0.002,"control","rhodes",2018,3.543309,"rhodesctl_2018"
"rhodesctl",2018-06-14 04:25:00,0.006,"control","rhodes",2018,3.7795296,"rhodesctl_2018"
"rhodesctl",2018-06-14 04:30:00,0.009,"control","rhodes",2018,4.1338605,"rhodesctl_2018"
"rhodesctl",2018-06-14 04:35:00,0.006,"control","rhodes",2018,4.3700811,"rhodesctl_2018"
"rhodesctl",2018-06-14 04:40:00,0.006,"control","rhodes",2018,4.6063017,"rhodesctl_2018"
"rhodesctl",2018-06-14 04:45:00,0.006,"control","rhodes",2018,4.8425223,"rhodesctl_2018"
"rhodesctl",2018-06-14 04:50:00,0.001,"control","rhodes",2018,4.8818924,"rhodesctl_2018"
"rhodesctl",2018-06-14 04:55:00,0.002,"control","rhodes",2018,4.9606326,"rhodesctl_2018"
"rhodesctl",2018-06-14 05:00:00,0.009,"control","rhodes",2018,5.3149635,"rhodesctl_2018"
