"SiteID","Year","Treatment","crop","per_prairie","sampleID","sample_event","tss_sum","flow_sum","flow_min","ro_count","rf_count","rain","rain_min","slope75","Lfactor","Lfact_below","Sfactor","LSfactor","LSfact_below","C_factor","K_factor","pre_Lupslp","post_Lupslp","post_Tupslp","Lfactor_pre","Sfactor_pre","LSfactor_pre","random","ln_ppt","ln_slp","ln_LS","ln_L","ln_S","ln_postL","ln_postT"
"WOR","2019","control","corn",0,"4032",3,0.917461044,1169.809,486,1,1,0.029,146,4.88,1.09495,1.09495,0.388888,0.4167,0.4167,0.265,0.042144,242.37,242.37,20066.54,1.09495,0.388888,0.4167,"R",-3.54045944899566,1.58514521986506,-0.875388740553729,0.0907087001254622,-0.944463894557749,5.49046548415973,9.90680903031652
"WOR","2019","control","corn",0,"4041",4,0.805512682,6841.219,2421,1,1,0.05,1766,4.88,1.09495,1.09495,0.388888,0.4167,0.4167,0.265,0.042144,242.37,242.37,20066.54,1.09495,0.388888,0.4167,"R",-2.99573227355399,1.58514521986506,-0.875388740553729,0.0907087001254622,-0.944463894557749,5.49046548415973,9.90680903031652
"WOR","2019","control","corn",0,"NS",5,0,0,0,0,1,0.037,1111,4.88,1.09495,1.09495,0.388888,0.4167,0.4167,0.265,0.042144,242.37,242.37,20066.54,1.09495,0.388888,0.4167,"R",-3.29683736633791,1.58514521986506,-0.875388740553729,0.0907087001254622,-0.944463894557749,5.49046548415973,9.90680903031652
"HOE","2020","strips","corn",7.54,"NS",1,0,0,0,0,1,0.049,946,6.37,1.307997,1.31,0.528073,0.59,0.59175,0.18,0.051363,883.17,696.31,132510.05,1.390817,0.528073,0.580947,"NR",-3.01593498087151,1.85159946958407,-0.527632742082372,0.268496959454395,-0.638520747256816,6.54579496347111,11.7944137705886
"HOE","2020","control","corn",0,"5007",1,18.70835327,6281.642,1526,1,1,0.049,946,6.64,1.312906,1.312906,0.63142,0.6618,0.6618,0.18,0.051363,621.75,621.75,103312.27,1.312906,0.63142,0.6618,"NR",-3.01593498087151,1.89311196348834,-0.412791883494625,0.272243000983284,-0.459784027718477,6.43253808268351,11.5455114283056
"RHO","2020","strips","corn",6.62,"5005",1,2.692702831,354.509,106,1,1,0.032,251,6.61,0.838134,0.851913,0.580101,0.4767,0.669043,0.29,0.051363,223.55,190.34,10168.82,0.914546,0.594294,0.5412,"R",-3.44201937618241,1.88858365386359,-0.740867916771357,-0.176577286748815,-0.544553052670887,5.2488119466442,9.22708145477893
"RHO","2020","strips","corn",6.62,"5016",2,1.759022749,1261.998,1731,1,2,0.052,577,6.61,0.838134,0.851913,0.580101,0.4767,0.669043,0.29,0.051363,223.55,190.34,10168.82,0.914546,0.594294,0.5412,"R",-2.95651156040071,1.88858365386359,-0.740867916771357,-0.176577286748815,-0.544553052670887,5.2488119466442,9.22708145477893
"RHO","2020","strips","corn",6.62,"NS",3,0,0,0,0,3,0.069,1363,6.61,0.838134,0.851913,0.580101,0.4767,0.669043,0.29,0.051363,223.55,190.34,10168.82,0.914546,0.594294,0.5412,"R",-2.67364877438488,1.88858365386359,-0.740867916771357,-0.176577286748815,-0.544553052670887,5.2488119466442,9.22708145477893
"RHO","2020","control","corn",0,"5006",1,0.156243571,5091.656,1481,1,1,0.032,251,7.4,1.075335,1.075335,0.552776,0.5796,0.5796,0.29,0.051363,193.51,193.51,6424.85,1.075335,0.552776,0.5796,"R",-3.44201937618241,2.00148000021012,-0.54541706853561,0.0726322409407118,-0.592802422811237,5.26532919072106,8.76792856318739
"RHO","2020","control","corn",0,"5017",2,9.611161389,4412.883,512,2,2,0.052,577,7.4,1.075335,1.075335,0.552776,0.5796,0.5796,0.29,0.051363,193.51,193.51,6424.85,1.075335,0.552776,0.5796,"R",-2.95651156040071,2.00148000021012,-0.54541706853561,0.0726322409407118,-0.592802422811237,5.26532919072106,8.76792856318739
"RHO","2020","control","corn",0,"5020",3,1.117291861,666.066,2017,2,3,0.069,1363,7.4,1.075335,1.075335,0.552776,0.5796,0.5796,0.29,0.051363,193.51,193.51,6424.85,1.075335,0.552776,0.5796,"R",-2.67364877438488,2.00148000021012,-0.54541706853561,0.0726322409407118,-0.592802422811237,5.26532919072106,8.76792856318739
"WOR","2020","strips","soybean",8.97,"5008",1,0.215479064,278.536,61,1,2,0.085,2622,4.46,0.976036,0.965735,0.454349,0.4337,0.351288,0.265,0.046095,257.4,189.27,8848.66,1.162726,0.466229,0.5108,"R",-2.46510402249182,1.49514876603197,-0.835402228140817,-0.0242558080033869,-0.78888965378961,5.24317456705083,9.08802131410858
"WOR","2020","control","soybean",0,"NS",1,0,0,0,0,2,0.085,2622,4.88,1.09495,1.09495,0.388888,0.4167,0.4167,0.265,0.042144,242.37,242.37,20066.54,1.09495,0.388888,0.4167,"R",-2.46510402249182,1.58514521986506,-0.875388740553729,0.0907087001254622,-0.944463894557749,5.49046548415973,9.90680903031652
"HOE","2021","strips","soybean",7.54,"NS",1,0,0,0,0,2,0.156,2752,6.37,1.307997,1.31,0.528073,0.59,0.59175,0.18,0.051363,883.17,696.31,132510.05,1.390817,0.528073,0.580947,"NR",-1.8578992717326,1.85159946958407,-0.527632742082372,0.268496959454395,-0.638520747256816,6.54579496347111,11.7944137705886
"HOE","2021","control","soybean",0,"6011",1,0.055199057,630.489,796,1,2,0.156,2752,6.64,1.312906,1.312906,0.63142,0.6618,0.6618,0.18,0.051363,621.75,621.75,103312.27,1.312906,0.63142,0.6618,"NR",-1.8578992717326,1.89311196348834,-0.412791883494625,0.272243000983284,-0.459784027718477,6.43253808268351,11.5455114283056
"MCN","2021","strips","corn",3.18,"6001",1,0.197857488,1258.642,356,1,1,0.043,336,7.25,0.907315,0.571902,0.546667,0.5345,0.450741,0.18,0.048729,191.07,191.07,3657.59,0.936893,0.559869,0.5686,"R",-3.14655516328857,1.98100146886658,-0.626423548517037,-0.097265590374054,-0.603915437076091,5.25263985305138,8.20455973956351
"MCN","2021","strips","corn",3.18,"6005",2,0.910299028,3671.541,316,1,1,0.044,186,7.25,0.907315,0.571902,0.546667,0.5345,0.450741,0.18,0.048729,191.07,191.07,3657.59,0.936893,0.559869,0.5686,"R",-3.12356564506388,1.98100146886658,-0.626423548517037,-0.097265590374054,-0.603915437076091,5.25263985305138,8.20455973956351
"MCN","2021","strips","corn",3.18,"6007",3,3.708710987,25017.192,1106,1,1,0.097,976,7.25,0.907315,0.571902,0.546667,0.5345,0.450741,0.18,0.048729,191.07,191.07,3657.59,0.936893,0.559869,0.5686,"R",-2.33304430047875,1.98100146886658,-0.626423548517037,-0.097265590374054,-0.603915437076091,5.25263985305138,8.20455973956351
"MCN","2021","strips","corn",3.18,"6010",4,22.23153427,42031.947,1641,1,1,0.071,216,7.25,0.907315,0.571902,0.546667,0.5345,0.450741,0.18,0.048729,191.07,191.07,3657.59,0.936893,0.559869,0.5686,"R",-2.64507540194082,1.98100146886658,-0.626423548517037,-0.097265590374054,-0.603915437076091,5.25263985305138,8.20455973956351
"MCN","2021","control","corn",0,"6000",1,8.051957286,2180.942,286,1,1,0.043,336,5.5,0.944472,0.944472,0.450009,0.4379,0.4379,0.18,0.048729,181.24,181.24,7851.1,0.944472,0.450009,0.4379,"R",-3.14655516328857,1.70474809223843,-0.825764705174784,-0.0571292377949853,-0.798487696417769,5.19982211979894,8.96840892834806
"MCN","2021","control","corn",0,"6004",2,0.201617394,239.915,226,1,1,0.044,186,5.5,0.944472,0.944472,0.450009,0.4379,0.4379,0.18,0.048729,181.24,181.24,7851.1,0.944472,0.450009,0.4379,"R",-3.12356564506388,1.70474809223843,-0.825764705174784,-0.0571292377949853,-0.798487696417769,5.19982211979894,8.96840892834806
"MCN","2021","control","corn",0,"6006",3,1.328591832,21103.183,1446,1,1,0.097,976,5.5,0.944472,0.944472,0.450009,0.4379,0.4379,0.18,0.048729,181.24,181.24,7851.1,0.944472,0.450009,0.4379,"R",-2.33304430047875,1.70474809223843,-0.825764705174784,-0.0571292377949853,-0.798487696417769,5.19982211979894,8.96840892834806
"MCN","2021","control","corn",0,"6009",4,12.50967743,27780.232,1641,1,1,0.071,216,5.5,0.944472,0.944472,0.450009,0.4379,0.4379,0.18,0.048729,181.24,181.24,7851.1,0.944472,0.450009,0.4379,"R",-2.64507540194082,1.70474809223843,-0.825764705174784,-0.0571292377949853,-0.798487696417769,5.19982211979894,8.96840892834806
"RHO","2021","strips","corn",6.62,"6002",1,5.26967387,589.492,386,1,1,0.028,26,6.61,0.838134,0.851913,0.580101,0.4767,0.669043,0.29,0.051363,223.55,190.34,10168.82,0.914546,0.594294,0.5412,"R",-3.57555076880693,1.88858365386359,-0.740867916771357,-0.176577286748815,-0.544553052670887,5.2488119466442,9.22708145477893
"RHO","2021","strips","corn",6.62,"NS",2,0,0,0,0,1,0.099,771,6.61,0.838134,0.851913,0.580101,0.4767,0.669043,0.29,0.051363,223.55,190.34,10168.82,0.914546,0.594294,0.5412,"R",-2.31263542884755,1.88858365386359,-0.740867916771357,-0.176577286748815,-0.544553052670887,5.2488119466442,9.22708145477893
"RHO","2021","control","corn",0,"6003",1,24.65275552,3056.672,1456,1,1,0.028,26,7.4,1.075335,1.075335,0.552776,0.5796,0.5796,0.29,0.051363,193.51,193.51,6424.85,1.075335,0.552776,0.5796,"R",-3.57555076880693,2.00148000021012,-0.54541706853561,0.0726322409407118,-0.592802422811237,5.26532919072106,8.76792856318739
"RHO","2021","control","corn",0,"6008",2,5.730862567,7402.286,91,1,1,0.099,771,7.4,1.075335,1.075335,0.552776,0.5796,0.5796,0.29,0.051363,193.51,193.51,6424.85,1.075335,0.552776,0.5796,"R",-2.31263542884755,2.00148000021012,-0.54541706853561,0.0726322409407118,-0.592802422811237,5.26532919072106,8.76792856318739
