"SiteID","Year","eventid","precipitation","eventStart","eventEnd","rain_time"
"WOR",2019,230,0.007,2019-09-14 17:40:00,2019-09-14 17:50:00,11
"WOR",2019,236,0.01,2019-09-21 16:55:00,2019-09-21 18:45:00,111
"WOR",2019,240,0.007,2019-09-22 10:20:00,2019-09-22 11:00:00,41
"WOR",2019,244,0.01,2019-09-29 11:05:00,2019-09-29 16:05:00,301
"WOR",2019,246,0.022,2019-10-01 16:40:00,2019-10-02 00:00:00,441
"WOR",2019,250,0.012,2019-10-05 04:25:00,2019-10-05 11:00:00,396
"WOR",2019,252,0.008,2019-10-09 20:00:00,2019-10-09 21:55:00,116
"WOR",2019,254,0.02,2019-10-10 06:55:00,2019-10-10 18:40:00,706
"WOR",2019,258,0.036,2019-10-21 00:15:00,2019-10-21 06:45:00,391
"WOR",2020,14,0.02,2020-05-17 00:35:00,2020-05-17 02:30:00,116
"WOR",2020,16,0.016,2020-05-23 03:50:00,2020-05-23 07:00:00,191
"WOR",2020,18,0.007,2020-05-24 19:50:00,2020-05-25 04:25:00,516
"WOR",2020,20,0.024,2020-05-25 18:25:00,2020-05-25 19:10:00,46
"WOR",2020,22,0.008,2020-05-26 06:25:00,2020-05-26 07:15:00,51
"WOR",2020,24,0.011,2020-05-26 15:20:00,2020-05-26 16:15:00,56
"WOR",2020,38,0.011,2020-06-22 09:45:00,2020-06-22 13:05:00,201
"WOR",2020,40,0.007,2020-07-11 18:30:00,2020-07-11 18:35:00,6
"WOR",2020,42,0.042,2020-07-14 18:45:00,2020-07-14 19:30:00,46
"WOR",2020,50,0.008,2020-07-29 19:45:00,2020-07-29 19:55:00,11
"WOR",2020,54,0.011,2020-08-10 11:05:00,2020-08-10 11:25:00,21
"WOR",2020,56,0.014,2020-08-14 23:50:00,2020-08-15 00:10:00,21
"WOR",2020,64,0.012,2020-09-08 15:40:00,2020-09-08 17:30:00,111
"WOR",2020,66,0.018,2020-09-09 05:25:00,2020-09-09 15:35:00,611
"WOR",2020,78,0.007,2020-10-21 22:00:00,2020-10-22 05:50:00,471
"WOR",2020,80,0.011,2020-10-22 17:45:00,2020-10-22 22:35:00,291
"WOR",2020,94,0.02,2020-05-17 00:35:00,2020-05-17 02:30:00,116
"WOR",2020,96,0.016,2020-05-23 03:50:00,2020-05-23 07:00:00,191
"WOR",2020,98,0.007,2020-05-24 19:50:00,2020-05-25 04:25:00,516
"WOR",2020,100,0.024,2020-05-25 18:25:00,2020-05-25 19:10:00,46
"WOR",2020,102,0.008,2020-05-26 06:25:00,2020-05-26 07:15:00,51
"WOR",2020,104,0.01,2020-05-26 15:20:00,2020-05-26 16:15:00,56
"WOR",2020,118,0.011,2020-06-22 09:45:00,2020-06-22 13:05:00,201
"WOR",2020,120,0.007,2020-07-11 18:30:00,2020-07-11 18:35:00,6
"WOR",2020,122,0.042,2020-07-14 18:45:00,2020-07-14 19:30:00,46
"WOR",2020,130,0.008,2020-07-29 19:45:00,2020-07-29 19:55:00,11
"WOR",2020,134,0.011,2020-08-10 11:05:00,2020-08-10 11:25:00,21
"WOR",2020,136,0.014,2020-08-14 23:50:00,2020-08-15 00:10:00,21
"WOR",2020,144,0.012,2020-09-08 15:40:00,2020-09-08 17:30:00,111
"WOR",2020,146,0.018,2020-09-09 05:25:00,2020-09-09 15:35:00,611
"WOR",2020,158,0.007,2020-10-21 22:00:00,2020-10-22 05:50:00,471
"WOR",2020,160,0.011,2020-10-22 17:45:00,2020-10-22 22:35:00,291
"WOR",2021,8,0.011,2021-05-08 19:55:00,2021-05-09 02:50:00,416
"WOR",2021,14,0.007,2021-05-15 16:00:00,2021-05-15 16:15:00,16
"WOR",2021,22,0.013,2021-05-20 18:15:00,2021-05-20 21:50:00,216
"WOR",2021,26,0.009,2021-05-27 07:10:00,2021-05-27 08:25:00,76
"WOR",2021,32,0.01,2021-06-20 05:35:00,2021-06-20 06:45:00,71
"WOR",2021,34,0.007,2021-06-22 19:40:00,2021-06-23 01:10:00,331
"WOR",2021,38,0.018,2021-07-09 03:10:00,2021-07-09 13:45:00,636
"WOR",2021,46,0.02,2021-07-30 20:05:00,2021-07-31 02:05:00,361
"WOR",2021,50,0.007,2021-08-09 01:05:00,2021-08-09 01:40:00,36
"WOR",2021,52,0.014,2021-08-20 23:25:00,2021-08-21 00:45:00,81
"WOR",2021,58,0.025,2021-08-28 03:20:00,2021-08-28 04:30:00,71
"WOR",2021,62,0.019,2021-08-30 23:20:00,2021-08-31 01:25:00,126
"WOR",2021,64,0.01,2021-09-03 03:15:00,2021-09-03 03:40:00,26
"WOR",2021,76,0.011,2021-05-08 19:55:00,2021-05-09 02:50:00,416
"WOR",2021,82,0.007,2021-05-15 16:00:00,2021-05-15 16:15:00,16
"WOR",2021,90,0.013,2021-05-20 18:15:00,2021-05-20 21:50:00,216
"WOR",2021,94,0.009,2021-05-27 07:10:00,2021-05-27 08:25:00,76
"WOR",2021,100,0.01,2021-06-20 05:35:00,2021-06-20 06:45:00,71
"WOR",2021,102,0.007,2021-06-22 19:40:00,2021-06-23 01:10:00,331
"WOR",2021,106,0.018,2021-07-09 03:10:00,2021-07-09 13:45:00,636
"WOR",2021,114,0.02,2021-07-30 20:05:00,2021-07-31 02:05:00,361
"WOR",2021,118,0.007,2021-08-09 01:05:00,2021-08-09 01:40:00,36
"WOR",2021,120,0.014,2021-08-20 23:25:00,2021-08-21 00:45:00,81
"WOR",2021,126,0.025,2021-08-28 03:20:00,2021-08-28 04:30:00,71
"WOR",2021,130,0.019,2021-08-30 23:20:00,2021-08-31 01:25:00,126
"WOR",2021,132,0.01,2021-09-03 03:15:00,2021-09-03 03:40:00,26
